"filename", "language", "TypeScript", "Markdown", "JSON", "JavaScript", "PowerShell", "JSON with Comments", "TypeScript JSX", "MS SQL", "Log", "XML", "PostCSS", "comment", "blank", "total"
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-hyundai-operation-metrics.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-billing-kpi-alignment.mjs", "JavaScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-business-excellence-parity.mjs", "JavaScript", 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 0, 0, 13, 158
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-service-dashboard-metrics.mjs", "JavaScript", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-service-dashboard-preview-cache.mjs", "JavaScript", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-service-dashboard-snapshots.mjs", "JavaScript", 0, 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-kia-workflow-access.ts", "TypeScript", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 93
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-nav-map.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 79
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-permission-resolution.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 63
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-platinum-be-api.js", "JavaScript", 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 23, 152
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-platinum-business-excellence.js", "JavaScript", 0, 0, 0, 436, 0, 0, 0, 0, 0, 0, 0, 0, 32, 468
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-platinum-vas-identifiers.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-restricted-default-sections.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 17, 144
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-restricted-roles.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 75
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-snapshot-parity.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 78
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-supabase-remediation.mjs", "JavaScript", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 13, 11, 142
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-vas-n6250.js", "JavaScript", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 2, 8, 64
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-wawb-codes.js", "JavaScript", 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 4, 10, 134
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\verify-wawb-count.js", "JavaScript", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 3, 9, 126
"c:\Users\sahil\Downloads\am_group_main_dashboard\scripts\warranty-claim-performance-and-retention.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 2, 11
"c:\Users\sahil\Downloads\am_group_main_dashboard\tailwind.config.ts", "TypeScript", 181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 3, 193
"c:\Users\sahil\Downloads\am_group_main_dashboard\tmp-inspect-uploads.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Users\sahil\Downloads\am_group_main_dashboard\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 1, 47
"c:\Users\sahil\Downloads\am_group_main_dashboard\tsconfig.verify.json", "JSON", 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\sahil\Downloads\am_group_main_dashboard\validate.ps1", "PowerShell", 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 5, 7, 42
"Total", "-", 69744, 5544, 30761, 12287, 30, 52, 88074, 4977, 563, 11, 1710, 4627, 17249, 235629
